FID,application_id,service,callsign,filenumber,facility_id,station_lat,station_lon,geom,last_updated_date
tv_contours.1,8,TX,W04AE,BLTT-1002,74421,43.05646,-74.92238,"MULTIPOLYGON (((-74.92167816103004 43.06880021359714, -74.92138815134068 43.068800214552354, -74.92101814881426 43.06977020827798, -74.92070813836492 43.069760209373236, -74.92038812747997 43.06974021057871, -74.92007811692841 43.06972021175146, -74.91971810694747 43.06992021138615, -74.91939809596161 43.0698902126687, -74.91907808497513 43.06986021395145, -74.91876807421968 43.069820215279066, -74.91844806302738 43.069770216717274, -74.91812805193639 43.06973021807828, -74.91781804107595 43.06968021948427, -74.91750803011193 43.069620220968204, -74.91718801881287 43.06956022248538, -74.9168780078464 43.06950022397008, -74.91656799677591 43.06943022553289, -74.91626798603792 43.06936022706326, -74.91595797496461 43.06929022862695, -74.91565796412074 43.06921023023599, -74.9153579532753 43.06913023184555, -74.91505794232492 43.06904023353346, -74.91475793137283 43.06895023522192, -74.91445792041897 43.06886023691094, -74.91416790969384 43.068760238645545, -74.91387789896683 43.068660240380765, -74.91358788813409 43.06855024219458, -74.9132978772993 43.06844024400907, -74.9130178667967 43.06833024579122, -74.91273785618797 43.06821024765212, -74.91245784557708 43.068090249513716, -74.91218783529838 43.06797025134299, -74.91191782501758 43.06785025317293, -74.91164781463021 43.06772025508175, -74.91137780413602 43.06758025706956, -74.91111779407856 43.06745025894679, -74.9108577839142 43.06731026090302, -74.91059777364265 43.06716026293834, -74.91034776380815 43.06702026486298, -74.91009775386641 43.06687026686673, -74.90985774415198 43.066710268916516, -74.90961773454018 43.06656027088865, -74.90937772482084 43.06640027294, -74.90914771543395 43.06624027495893, -74.90891770593932 43.06607027705713, -74.90868769644216 43.06590027915613, -74.90846768727754 43.0657302812227, -74.9082476781105 43.065560283290026, -74.90803766917064 43.06538028540344, -74.90782766022832 43.06520028751765, -74.9076176512835 43.06502028963262, -74.90741764267169 43.064840291715036, -74.90722763428707 43.0646502938435, -74.90702762556455 43.064460296006104, -74.90684761751078 43.06427029810267, -74.90665760901304 43.06407030031212, -74.9064876012904 43.0638803023767, -74.90630759312369 43.0636803045542, -74.90613758529047 43.063480306698935, -74.90597757779095 43.06328030881088, -74.90581757018303 43.063070311002306, -74.90566756290895 43.062860313160876, -74.90551755563281 43.06265031532009, -74.90537754869081 43.062440317446374, -74.90523754174693 43.06223031957325, -74.9050975348011 43.06202032170076, -74.90497752841952 43.06180032384044, -74.90484752169976 43.06158032601436, -74.90502752455798 43.06128032777514, -74.90618755775694 43.060730328197096, -74.90746759504049 43.06018032819988, -74.9073875903342 43.05999032996506, -74.90885763428689 43.05946032914993, -74.91054768560673 43.05892032764988, -74.9104976824525 43.05878032891641, -74.91255774632809 43.05824032613611, -74.91251774372786 43.05812032720978, -74.91525783054824 43.05757032216314, -74.91523782904643 43.057490322854115, -74.91521782744124 43.05740032362298, -74.91519782583592 43.05731032439188, -74.91517782433381 43.057230325082955, -74.91516782306616 43.05714032581778, -74.91514782146052 43.05705032658678, -74.91513782029607 43.05697032724378, -74.91512781902826 43.056880327978675, -74.91511781776035 43.05679032871358, -74.91511781693377 43.056710329336454, -74.91511781600389 43.05662033003719, -74.915117815074 43.05653033073792, -74.9151178141441 43.05644033143866, -74.91511781331752 43.05636033206152, -74.91511781238763 43.05627033276226, -74.91512781179597 43.05618033342875, -74.91513781120435 43.05609033409522, -74.91514781071612 43.05601033468381, -74.91516781046292 43.055920335315975, -74.91517780987154 43.055830335982385, -74.91519780972183 43.055750336536626, -74.91241771096745 43.05530034958538, -74.91244771073268 43.05518035042, -74.91248771083677 43.055060351220185, -74.9125177106025 43.05494035205465, -74.91255771070716 43.05482035285464, -74.91259771081212 43.054700353654546, -74.910547635508 43.05414036509282, -74.9106076359695 43.05399036606097, -74.91067763687532 43.053850366916144, -74.910737637338 43.053700367883906, -74.91080763824509 43.05356036873867, -74.91291771426407 43.05399035809798, -74.9129777151535 43.05388035875004, -74.91304771627837 43.05376035944554, -74.91310771716871 43.05365036009731, -74.91317771839856 43.05354036071442, -74.9132577198641 43.0534203613749, -74.91585781669488 43.05426034586312, -74.9159178179035 43.054180346278685, -74.91597781911244 43.05410034669412, -74.91602781998273 43.05402034714394, -74.91608782129525 43.05395034748144, -74.91615782284406 43.05387034786212, -74.91621782415716 43.05380034819944, -74.91628782580958 43.05373034850216, -74.91635782746229 43.05366034880478, -74.91642782901248 43.05358034918503, -74.91649783066586 43.053510349487446, -74.91656783242243 43.053450349712044, -74.91663783407641 43.05338035001427, -74.91671783606989 43.05331035028185, -74.91679783806374 43.05324035054931, -74.91687784016072 43.05318035073896, -74.91695784215527 43.053110351006204, -74.91703784425289 43.05305035119566, -74.9171178463508 43.05299035138502, -74.91720784878832 43.05293035153971, -74.9172978512262 43.05287035169426, -74.91737785332509 43.052810351883316, -74.91746785576365 43.05275035203767, -74.91756785854193 43.05269035215729, -74.9176578610837 43.05264035223382, -74.9177478635233 43.052580352387835, -74.9178478664051 43.05253035242955, -74.9179378689478 43.05248035250577, -74.91803787183025 43.05243035254727, -74.91813787471298 43.05238035258867, -74.91823787759608 43.052330352629966, -74.9183378804795 43.05228035267116, -74.91843788346547 43.052240352634726, -74.91853788634951 43.05219035267573, -74.91864788967558 43.05215035260446, -74.91874789266238 43.052110352567766, -74.918857895989 43.05207035249632, -74.91896789931593 43.05203035242479, -74.91907790264311 43.051990352353165, -74.91917790563102 43.051950352316126, -74.91928790906074 43.051920352166896, -74.91939791238875 43.05188035209502, -74.91951791615858 43.05185035191094, -74.91962791958899 43.051820351761485, -74.91973792301962 43.05179035161197, -74.91984792645046 43.051760351462384, -74.91996793032295 43.051740351200664, -74.92007793375419 43.05171035105095, -74.920197937627 43.051690350789116, -74.9203079411603 43.051670350561956, -74.92042794503342 43.05165035030002, -74.92054794890672 43.05163035003805, -74.92065795244044 43.051610349810744, -74.92028791893351 43.04955036702405, -74.92011789697767 43.047960379915175, -74.91983786168085 43.04543040047261, -74.91975783797396 43.043370416695495, -74.9200378449163 43.04311041771059, -74.92035785567239 43.043090416726066, -74.9206878667714 43.043070415705806, -74.92100787762975 43.04306041464378, -74.92132788848829 43.04305041358168, -74.92164789934706 43.0430404125195, -74.92196791030713 43.04304041138012, -74.9222979216097 43.04304041020512, -74.92261793267062 43.04305040898866, -74.92293794373136 43.043060407772266, -74.9232579547919 43.04307040655593, -74.92357796595277 43.043090405262674, -74.92389797711324 43.04311040396956, -74.92421798837366 43.043140402599654, -74.92453799963344 43.04317040122995, -74.92485801099274 43.04321039978359, -74.92523802200517 43.04301039996747, -74.92568803282367 43.04255040189624, -74.92615804483991 43.04214040336574, -74.92663805751036 43.041760404565515, -74.92713807097813 43.04139040561333, -74.9277080855702 43.04089040740184, -74.92832810130352 43.040330409464, -74.928968118043 43.03980041121779, -74.92972813695799 43.03907041405953, -74.93060815866158 43.03820041752425, -74.93142818040711 43.037540419590705, -74.93202819940174 43.03737041871403, -74.93241821546894 43.03764041524868, -74.93281823138564 43.037860412129504, -74.93352825280579 43.03755041191795, -74.93445827900311 43.03695041310512, -74.93549830815802 43.0362604145632, -74.93658833908434 43.03557041582452, -74.9376683703863 43.03495041657805, -74.93871840184353 43.03445041652224, -74.93982843512188 43.03392041646219, -74.94112847348806 43.033230416897105, -74.94257851596883 43.032420417663225, -74.94389855628006 43.03185041708619, -74.9450785937566 43.03149041543922, -74.94621863062086 43.031210413333696, -74.94743867009187 43.0309104110757, -74.94883871453173 43.030470409187195, -74.95043876466087 43.02989040758571, -74.95210881737053 43.029320405631765, -74.95388887368871 43.0287204034717, -74.95564893010275 43.02820040077453, -74.95730898453479 43.027840397254515, -74.9588890371159 43.027580393286605, -74.96042908921902 43.027420388727435, -74.96199914238109 43.027260384051445, -74.96349919408898 43.027210378829714, -74.96499924606304 43.02719037338834, -74.96654929986393 43.02718036768757, -74.96800935139791 43.0272703615979, -74.96966940910535 43.02727035541625, -74.97148947186511 43.02721034907091, -74.97345953950979 43.02711034245181, -74.97544960828114 43.02706033539605, -74.9773696752894 43.02709032802777, -74.9793597448925 43.027140320257494, -74.98126981244397 43.027280312148186, -74.9827898682106 43.027640303937375, -74.98364990376788 43.028340295784744, -74.98363991225152 43.02943028810863, -74.98330991053776 43.0306302808344, -74.98291990669162 43.031820273843394, -74.98255990358751 43.03297026701635, -74.98228990304882 43.03405026034829, -74.98214990644458 43.0350602536971, -74.98219991574831 43.03599024692004, -74.98233992774226 43.03687024017229, -74.98262994448478 43.037700233239136, -74.98282995819721 43.03854022656476, -74.98270996163241 43.03947022040765, -74.98256996438812 43.04040021431998, -74.98250996948988 43.04128020829776, -74.9827699849139 43.04208020169897, -74.98324000711224 43.042830194710454, -74.9834600211349 43.04363018826406, -74.98319001919728 43.04453018285084, -74.98245000178431 43.045500178598225, -74.98124996904153 43.04651017566822, -74.97996993356706 43.0475101730654, -74.9785098918776 43.04849017120936, -74.97756986698661 43.04935016836352, -74.97692985193727 43.050160164812326, -74.97640984066726 43.05093016111905, -74.97601983358872 43.0516701571809, -74.97521981277892 43.05243015451356, -74.97436979014465 43.05317015214985, -74.9736297710271 43.053880149609235, -74.97285975075849 43.05457014730472, -74.97216973306315 43.05524014485839, -74.97115970440176 43.05589014364333, -74.97013967527415 43.05652014259321, -74.96946965784394 43.05713014047918, -74.96889964364588 43.05772013816042, -74.9682196255848 43.05829013635369, -74.96714959413303 43.058830136081085, -74.96567954879713 43.05932013751622, -74.96389949244767 43.059740140496025, -74.96219943857832 43.06013014340864, -74.96048938406113 43.060480146633964, -74.95878932956319 43.060790150106484, -74.95722927954341 43.06107015331628, -74.95559922674556 43.06130015712134, -74.95379916770753 43.061470161934494, -74.95199910823283 43.06159016711152, -74.95039905550068 43.06171017161061, -74.94884900409362 43.06179017623491, -74.94763896440948 43.06190017948886, -74.94614891457107 43.06193018427917, -74.94475886791167 43.06194018888168, -74.94391884069171 43.062050190884506, -74.94292880786797 43.0621001938397, -74.94171876689197 43.062070198134485, -74.94065873095835 43.062040201925456, -74.93909867658255 43.06184020868053, -74.93883866955741 43.06202020819842, -74.9387086671937 43.06223020705198, -74.93856866449556 43.06244020593861, -74.93842866179936 43.0626502048246, -74.937998648305 43.06275020551343, -74.93538855294537 43.06196022025887, -74.93384849706509 43.06154022862906, -74.93372849448627 43.06169022789436, -74.93204843248844 43.06113023781361, -74.93010835990071 43.06039025000442, -74.92765826685202 43.05933026640308, -74.92758826518644 43.05940026610454, -74.9275182636205 43.05948026572932, -74.9274482619556 43.059550265430566, -74.92737826029102 43.05962026513171, -74.92729825819032 43.059680264943225, -74.92722825652638 43.059750264644165, -74.92714825452572 43.059820264378885, -74.92706825242598 43.05988026419009, -74.92698825042604 43.059950263924584, -74.92690824832695 43.060010263735585, -74.92681824589124 43.06007026358034, -74.92673824389232 43.06014026331448, -74.92664824145731 43.060200263159004, -74.92655823892306 43.0602502630801, -74.92646823648873 43.060310262924396, -74.92637823405474 43.06037026276859, -74.92628823162111 43.06043026261269, -74.9261982290881 43.06048026253337, -74.9260982262186 43.06053026248775, -74.92600822368621 43.060580262408244, -74.92590822091712 43.060640262285695, -74.92580821804862 43.06069026223976, -74.92570821508055 43.06073026227049, -74.92560821221265 43.06078026222437, -74.92550820934507 43.060830262178136, -74.92539820604114 43.060870262242354, -74.92529820307419 43.06091026227273, -74.92518819987087 43.060960262259954, -74.92508819690448 43.06100026229014, -74.92497819350163 43.06103026243085, -74.92486819019909 43.06107026249461, -74.92475818689688 43.06111026255829, -74.92464818349471 43.06114026269875, -74.92453818019303 43.061180262762264, -74.92442817679132 43.061210262902584, -74.92431817338984 43.06124026304282, -74.92420816998857 43.061270263183005, -74.92408816625097 43.06130026335683, -74.92397816274969 43.061320263573805, -74.92385815901251 43.06135026374749, -74.92374815551156 43.06137026396438, -74.92362815167425 43.061390264214914, -74.92415819008795 43.06344024665927, -74.92398818457919 43.06346024707478, -74.9238181791711 43.06349024741325, -74.92403820252616 43.06508023444376, -74.92382819568523 43.06510023498964, -74.92362818928048 43.06513023542513, -74.92341818244019 43.06515023597082, -74.92340819568898 43.06650022560902, -74.92316818785362 43.06652022625121, -74.92292817991778 43.06653022697034, -74.92277818689348 43.067720218297076, -74.92250817796375 43.06773021911233, -74.92223816893319 43.067730220004655, -74.92196817082055 43.068810212564784, -74.92167816103004 43.06880021359714)))",2016-02-08T09:23:52.829
